customer_id,full_name,total_revenue
9268,Sneha Patel,4755.50
9291,Kavita Iyer,5788.32
9309,Shreya Banerjee,10673.76
9316,Shreya Kapoor,2931.46
9325,Rashmi Verma,9911.22
9328,Vivek Kapoor,17781.57
9330,Kavita Chatterjee,9066.48
9343,Rohit Das,10485.75
9361,Isha Chatterjee,14289.14
9374,Rashmi Kapoor,4924.42
9388,Riya Malhotra,19092.42
9392,Arjun Agarwal,7810.08
9394,Kavita Gupta,4090.76
9424,Swati Malhotra,1206.18
9428,Swati Khan,15036.50
9430,Prakash Malhotra,1806.96
9431,Rashmi Khan,1816.48
9466,Sneha Das,17458.41
9467,Deepak Das,591.63
9470,Nitin Kapoor,2532.28
9473,Rohit Das,11048.64
9503,Deepak Patel,11573.36
9511,Meera Iyer,4796.19
9515,Aarti Khan,868.66
9533,Sneha Reddy,4621.54
9540,Neha Patel,7694.99
9545,Swati Sharma,9257.92
9554,Deepak Banerjee,3517.62
9560,Manish Banerjee,3733.17
9563,Pooja Reddy,7272.96
9564,Meera Patel,6003.94
9568,Preeti Singh,2369.28
9574,Priya Banerjee,1559.85
9582,Neha Mehta,7980.44
9588,Sharma,6398.94
9592,Rashmi Agarwal,6584.56
9613,Nidhi Agarwal,13154.94
9620,Sneha Kapoor,3615.52
9630,Amit Verma,14756.37
9648,Meera Reddy,22275.72
9654,Aarti Das,14554.28
9663,Nidhi Kapoor,1443.91
9697,Anjali Iyer,20365.89
9698,Sneha Singh,13594.17
9704,Vikas Chatterjee,7473.92
9705,Ankit Iyer,10427.55
9716,Neha Malhotra,9392.76
9730,Riya Malhotra,15516.30
9738,Manish Kapoor,3801.41
9746,Rashmi Mehta,5780.14
9749,Nidhi Kapoor,19870.02
9759,Isha Khan,817.68
9765,Priya Kapoor,1591.56
9784,Shreya Reddy,13786.02
9801,Swati Chatterjee,3269.66
9814,Arjun Verma,5437.35
9817,Neha,4995.24
9820,Rohit Banerjee,1085.40
9835,Shreya Gupta,4608.31
9855,Rahul Chatterjee,8435.61
9861,Riya Kapoor,7864.82
9862,Ankit Iyer,14889.30
9892,Ajay Mehta,14256.06
9897,Kavita Das,7071.72
9910,Sanjay Das,3489.48
9911,Shreya Khan,1545.98
9916,Vivek Chatterjee,796.11
9918,Swati Khan,36743.85
9921,Rashmi Mehta,4773.54
9937,Riya Agarwal,9883.41
9938,Sanjay Singh,1657.32
9949,Anjali Kapoor,10343.42
9953,Meera Agarwal,2567.46
9995,Sneha Reddy,11342.88
10004,Rashmi Gupta,3843.99
10022,Deepak Das,22075.35
10048,Pooja Iyer,18322.71
10049,Kavita Singh,1656.44
10062,Riya Malhotra,13150.02
10065,Swati Verma,23069.16
10071,Sneha Sharma,19205.13
10074,Swati Agarwal,13363.68
10120,Kavita Reddy,18753.81
10133,Swati Sharma,5886.94
10150,Ankit Gupta,11611.66
10168,Nidhi Patel,5883.18
10174,Kunal Singh,3249.58
10184,Swati,15509.42
10198,Riya Chatterjee,15885.96
10206,Vivek Mehta,5742.00
10252,Priya Agarwal,3594.30
10256,Isha Agarwal,7315.85
10269,Nitin Sharma,10245.20
10284,Rahul Iyer,4486.24
10294,Nitin Gupta,1609.80
10305,Anjali,16818.45
10306,Shreya Kapoor,1744.74
10311,Arjun Das,4588.76
10328,Preeti Das,2525.22
10343,Ajay Verma,3381.70
10353,Shreya Agarwal,10249.64
10359,Priya Iyer,15142.54
10364,Manish Singh,12803.67
10366,Aarti Das,8968.78
10370,Vivek Verma,23758.68
10376,Amit Singh,853.42
10381,Arjun Patel,6875.14
10387,Rohit Das,10772.12
10390,Suresh Sharma,3666.93
10398,Nitin Mehta,8363.18
10404,Rohit Sharma,650.21
10419,Rashmi Gupta,2537.31
10424,Neha Singh,10538.86
10429,Aarti Banerjee,11202.18
10434,Anjali Singh,12045.74
10439,Nidhi Kapoor,4509.04
10473,Anjali Sharma,4030.86
10476,Riya Gupta,1392.34
10486,Kavita Patel,12107.24
10487,Aarti Verma,13498.08
10491,Vikas Das,8538.92
10514,Kavita Patel,1648.20
10522,Shreya Patel,8496.45
10525,Kunal Iyer,7576.58
10551,Neha Gupta,1350.00
10581,Deepak Agarwal,5466.68
10585,Sneha Patel,2193.16
10595,Ankit Chatterjee,881.78
10599,Nidhi Das,5872.64
10600,Amit Kapoor,14029.22
10606,Amit Kapoor,9601.56
10617,Priya Kapoor,12790.68
10626,Ajay Gupta,10187.64
10628,Preeti Iyer,2290.82
10634,Kavita Banerjee,1321.94
10676,Amit Mehta,6219.66
10677,Suresh Reddy,14310.12
10689,Vikas Das,2709.06
10701,Riya Gupta,15790.53
10716,Riya Gupta,6546.11
10718,Riya,2758.59
10725,Vikas Das,9765.32
10730,Rashmi Khan,2918.52
10743,Kunal Mehta,10887.16
10796,Suresh Iyer,11445.84
10799,Arjun Iyer,5703.20
10800,Isha Sharma,15593.68
10801,Prakash Khan,9268.56
10846,Riya Gupta,8919.81
10854,Pooja Chatterjee,3704.54
10886,Arjun Sharma,8373.54
10902,Isha Verma,6799.68
10911,Riya Das,10909.41
10923,Vikas Iyer,3493.61
10933,Anjali Singh,2589.16
10934,Anjali Gupta,6008.38
10941,Rohit Patel,2625.30
10957,Preeti Verma,3104.79
10987,Riya Reddy,18236.19
10998,Deepak Iyer,19233.32
11003,Prakash Agarwal,13090.18
11005,Preeti Mehta,13015.86
11022,Shreya Kapoor,19143.33
11037,Rashmi Chatterjee,3360.82
11039,Aarti Kapoor,1708.52
11040,Deepak Das,7181.58
11080,Meera Singh,3902.40
11092,Meera Khan,6461.00
11100,Isha Mehta,10858.14
11112,Shreya Das,6609.24
11113,Sanjay Gupta,7900.36
11130,Amit Chatterjee,3382.58
11133,Swati Malhotra,2490.28
11140,Aarti Mehta,13408.24
11141,Sanjay Khan,23492.37
11150,Swati Agarwal,14604.96
11154,Isha Sharma,9735.52
11159,Rahul Gupta,9516.44
11177,Nidhi Malhotra,8005.74
11182,Sneha Verma,8991.96
11191,Pooja Malhotra,13444.56
11199,Vikas Mehta,20463.45
11207,Nidhi Reddy,6739.47
11218,Suresh Singh,1638.36
11223,Kunal Singh,7675.65
11227,Sanjay Singh,7040.76
11229,Preeti Malhotra,11985.78
11237,Neha Chatterjee,391.18
11244,Anjali Kapoor,7335.40
11258,Kunal Das,9663.36
11260,Meera Kapoor,12244.74
11277,Ankit Banerjee,909.11
11280,Anjali Iyer,5790.04
11286,Swati Mehta,6929.48
11287,Sanjay Gupta,452.17
11288,Priya Banerjee,6110.96
11300,Meera Iyer,10998.78
11302,Kunal Mehta,9378.93
11307,Isha Banerjee,3120.22
11317,Kavita Agarwal,7421.00
11334,Anjali Das,9623.66
11344,Ajay Khan,14548.18
11359,Manish Mehta,3027.14
11381,Vikas Reddy,7787.42
11382,Riya Reddy,4392.74
11383,Neha Reddy,1466.32
11389,Meera Das,996.40
11390,Rashmi Khan,2003.54
11391,Amit Verma,9194.32
11393,Preeti Reddy,12266.04
11395,Kavita Chatterjee,18132.51
11397,Preeti Kapoor,19108.56
11403,Priya Gupta,1374.08
11414,Nidhi Mehta,14054.34
11455,Prakash Reddy,5263.08
11468,Preeti Sharma,5995.59
11476,Pooja Iyer,1217.97
11477,Preeti Gupta,6006.12
11484,Amit Kapoor,13196.06
11485,Ajay Gupta,22519.44
11487,Preeti Reddy,17520.18
11506,Pooja Khan,2365.44
11525,Rahul Mehta,5328.78
11532,Sneha Singh,3976.77
11535,Sneha Chatterjee,3824.20
11562,Anjali Gupta,10313.34
11567,Nidhi Banerjee,10173.30
11604,Sanjay Reddy,13886.22
11611,Ajay Kapoor,14513.55
11612,Nidhi Agarwal,2937.18
11616,Meera Kapoor,9985.26
11638,Vivek Mehta,11974.70
11642,Nitin Chatterjee,11504.08
11660,Deepak Gupta,3015.70
11665,Priya Malhotra,6674.16
11681,Neha Reddy,6953.64
11682,Aarti Banerjee,6027.90
11702,Sanjay Khan,18183.12
11719,Aarti Verma,14972.72
11742,Kavita Verma,1664.97
11748,Rohit Agarwal,4982.76
11753,Sneha Banerjee,2127.54
11770,Nidhi Khan,2473.98
11771,Swati Verma,6361.08
11773,Chatterjee,15992.48
11784,Aarti Gupta,6101.55
11799,Ankit Sharma,22126.79
11808,Isha Kapoor,4998.26
11810,Sneha Mehta,9654.93
11812,Neha Malhotra,8363.30
11814,Priya Singh,1745.60
11834,Rashmi Kapoor,6523.76
11838,Arjun Chatterjee,5600.78
11842,Shreya Verma,21222.36
11845,Kavita Sharma,9869.31
11861,Preeti Gupta,852.24
11863,Swati Gupta,3480.84
11879,Ajay Mehta,1982.61
11894,Pooja Khan,1656.89
11895,Amit Iyer,8715.40
11898,Manish Reddy,9463.77
11925,Rashmi Gupta,9215.78
11932,Aarti Banerjee,10778.16
11938,Kavita Das,6082.32
11949,Riya Patel,13305.72
11950,Manish Chatterjee,1338.15
11974,Swati Das,3544.44
11988,Meera Chatterjee,3893.86
12006,Priya Das,3404.38
12022,Riya Malhotra,4214.78
12026,Manish Banerjee,3412.10
12029,Kavita Chatterjee,5783.79
12049,Vivek Gupta,3845.90
12051,Manish Mehta,6626.92
12053,Priya Agarwal,20299.83
12102,Rashmi Mehta,10546.95
12148,Anjali Gupta,6480.57
12149,Rohit Mehta,5496.94
12167,Preeti Malhotra,13972.38
12176,Riya Chatterjee,23865.63
12180,Vikas Khan,3777.16
12196,Anjali Singh,1830.08
12199,Pooja Gupta,13436.48
12215,Sneha Verma,13873.71
12255,Nitin Khan,3870.77
12258,Shreya Agarwal,6028.24
12283,Kavita Reddy,6801.16
12303,Manish Chatterjee,6297.12
12306,Ajay Sharma,21840.48
12308,Ankit Reddy,8696.40
12329,Isha Reddy,12253.26
12335,Riya Reddy,17878.05
12342,Shreya Kapoor,1546.42
12350,Preeti Khan,10056.28
12366,Priya Verma,8538.42
12371,Anjali Singh,13447.98
12386,Anjali Reddy,13414.24
12424,Sneha Sharma,3011.94
12435,Ajay Khan,2085.87
12439,Sanjay Malhotra,13941.54
12454,Ankit Agarwal,12654.62
12463,Priya Das,5387.73
12469,Anjali Patel,13976.40
12478,Aarti,6235.13
12484,Nitin Das,6911.90
12491,Ajay Kapoor,4212.21
12496,Meera Sharma,531.13
12507,Neha,2132.06
12515,Amit Chatterjee,14108.85
12523,Pooja Sharma,23618.55
12525,Sneha Iyer,5238.16
12535,Shreya Sharma,13558.54
12537,Pooja Kapoor,9709.77
12549,Swati Patel,14298.33
12554,Nidhi Kapoor,12399.42
12555,Ajay Malhotra,21953.25
12578,Priya Reddy,15019.23
12591,Aarti Chatterjee,12041.94
12594,Arjun Chatterjee,11028.78
12605,Suresh Kapoor,13070.58
12610,Sneha Mehta,7071.38
12615,Anjali Singh,10611.62
12617,Kavita Gupta,4629.08
12620,Kavita Mehta,11686.50
12624,Priya Reddy,23536.65
12650,Prakash Gupta,13781.50
12667,Vikas Agarwal,1813.24
12676,Sneha Chatterjee,5314.02
12681,Ajay Gupta,4752.00
12684,Meera Das,893.14
12685,Arjun Iyer,5882.24
12694,Anjali Reddy,14502.30
12699,Riya Malhotra,5732.46
12703,Rohit Khan,4451.14
12713,Priya Singh,5705.76
12738,Isha Verma,16394.70
12764,Sanjay Singh,6858.15
12810,Priya Mehta,17246.25
12817,Kunal Chatterjee,7284.78
12841,Aarti Malhotra,621.87
12858,Preeti Malhotra,1594.46
12861,Suresh Das,5647.12
12870,Meera Verma,2724.24
12879,Shreya Singh,4121.58
12891,Meera Banerjee,4994.64
12892,Shreya Gupta,6469.22
12906,Swati Patel,5822.79
12907,Kavita Khan,12546.78
12908,Rashmi Iyer,8989.16
12934,Deepak Reddy,9471.54
12955,Manish Agarwal,7940.58
12982,Rahul Das,15371.82
12999,Deepak Malhotra,5373.47
13000,Arjun Patel,14676.06
13001,Priya Gupta,3643.21
13006,Anjali Agarwal,2521.86
13014,Nitin Kapoor,5017.14
13021,Ajay Iyer,2684.25
13022,Riya Chatterjee,11008.95
13030,Sneha Reddy,14742.58
13035,Aarti Chatterjee,6423.09
13036,Aarti Khan,5713.48
13037,Ajay Reddy,9838.58
13047,Pooja Chatterjee,14356.34
13048,Nitin Banerjee,27609.46
13066,Nidhi Iyer,11654.32
13087,Deepak Sharma,1123.66
13088,Anjali Patel,23440.86
13099,Aarti Banerjee,6988.30
13120,Reddy,2650.23
13138,Rashmi Das,23258.97
13165,Priya Chatterjee,878.52
13174,Rohit Reddy,1177.78
13177,Anjali Patel,2255.28
13184,Neha Iyer,11421.02
13195,Isha Patel,14469.94
13207,Rohit Iyer,3254.60
13226,Preeti Das,7474.51
13228,Manish Malhotra,8384.52
13232,Vivek Agarwal,10506.30
13254,Anjali Sharma,2638.56
13256,Neha,1375.60
13259,Nidhi Kapoor,5542.06
13262,Anjali Mehta,14344.92
13270,Neha Gupta,18521.46
13295,Vivek Chatterjee,4187.92
13306,Nidhi Banerjee,2927.74
13321,Nitin Das,20031.24
13323,Suresh Kapoor,944.40
13332,Ankit Singh,5529.90
13351,Arjun Reddy,1276.45
13363,Sneha,11930.07
13375,Nitin Chatterjee,22129.71
13378,Meera Agarwal,13432.68
13396,Preeti Gupta,10907.44
13402,Sneha Kapoor,5029.54
13408,Meera Khan,4239.08
13421,Rashmi Kapoor,10368.92
13428,Pooja Iyer,1097.64
13440,Sneha Patel,4497.51
13442,Isha Agarwal,2593.58
13470,Ajay Singh,19741.50
13471,Prakash Das,10605.88
13479,Nidhi Chatterjee,5327.25
13493,Priya Malhotra,2888.58
13503,Ajay Banerjee,15508.86
13516,Priya Patel,10815.38
13528,Isha Das,13784.91
13541,Pooja Chatterjee,4920.66
13548,Pooja Kapoor,14308.76
13550,Aarti Das,7348.11
13561,Neha Malhotra,16812.03
13568,Nidhi Mehta,8498.36
13570,Kavita Chatterjee,5417.16
13592,Aarti Agarwal,4470.03
13597,Ajay Patel,9546.46
13611,Priya Banerjee,1798.92
13621,Shreya Singh,11745.50
13638,Nidhi Reddy,19199.31
13641,Ankit Iyer,13076.08
13669,Ankit Khan,9726.12
13686,Ankit Kapoor,13134.66
13701,Deepak Gupta,23425.05
13727,Anjali Singh,9445.26
13750,Vikas Agarwal,3877.79
13754,Swati Iyer,5005.86
13758,Vikas Banerjee,5027.10
13771,Kunal Patel,1132.26
13773,Meera Banerjee,1131.69
13782,Kavita Chatterjee,541.52
13790,Nidhi Patel,11623.83
13800,Rohit Iyer,5460.46
13804,Suresh Khan,22172.73
13816,Priya Kapoor,3677.40
13829,Sneha Das,5374.80
13833,Nitin Khan,8399.36
13843,Shreya Patel,7181.04
13851,Kunal Malhotra,3496.12
13852,Rashmi Kapoor,2637.38
13853,Arjun Kapoor,7719.92
13882,Isha Mehta,12261.94
13905,Meera Gupta,23485.56
13911,Anjali Gupta,12450.80
13921,Singh,14199.93
13923,Vivek Mehta,23441.46
13930,Deepak Agarwal,2387.43
13937,Pooja Sharma,14833.20
13991,Arjun Mehta,16481.37
13994,Neha Malhotra,6397.96
14004,Anjali Mehta,13741.80
14033,Vivek Verma,18043.74
14038,Rashmi Sharma,22681.41
14042,Isha Kapoor,21113.81
14065,Neha Malhotra,12312.88
14082,Anjali Banerjee,3939.40
14095,Pooja Sharma,1032.95
14102,Kavita Khan,14097.38
14114,Aarti Khan,11219.08
14140,Shreya Agarwal,16709.34
14141,Swati Khan,5820.33
14143,Vikas Reddy,7427.74
14144,Deepak Das,8943.80
14160,Rahul Iyer,7527.81
14173,Manish Banerjee,5170.77
14185,Rahul Sharma,9164.22
14191,Isha Das,8950.80
14209,Swati Agarwal,3626.21
14212,Manish Iyer,4146.06
14213,Kavita Reddy,3678.01
14221,Kavita Verma,9428.00
14261,Amit Chatterjee,7252.44
14274,Amit Singh,17921.28
14277,Sneha Agarwal,519.03
14288,Isha Mehta,23193.06
14292,Arjun Sharma,4917.66
14300,Priya Sharma,7578.94
14307,Manish Sharma,4489.21
14321,Neha Kapoor,2747.18
14328,Shreya Khan,2811.42
14334,Swati Das,2845.52
14335,Vivek Iyer,16983.45
14343,Amit Mehta,2448.05
14365,Aarti Patel,20479.34
14372,Sanjay Khan,7120.80
14393,Pooja Gupta,13222.80
14401,Riya Singh,5908.50
14402,Rahul Kapoor,7586.71
14406,Anjali Mehta,5027.40
14409,Manish Verma,16311.71
14415,Neha Verma,3091.22
14424,Isha Iyer,5855.00
14433,Pooja Chatterjee,18893.52
14437,Kavita Agarwal,9732.80
14447,Pooja Das,9326.76
14449,Kavita Iyer,11820.56
14453,Rohit Singh,15388.48
14465,Aarti Patel,7547.10
14473,Sneha Chatterjee,822.82
14484,Vikas Patel,7466.00
14523,Vikas Banerjee,3925.86
14531,Ajay Gupta,25377.70
14541,Shreya Verma,983.55
14569,Sneha Malhotra,2431.36
14598,Swati Malhotra,22344.68
14606,Nidhi Mehta,13960.94
14616,Nitin Banerjee,7700.47
14627,Manish Reddy,6929.32
14636,Kavita Chatterjee,1141.80
14640,Sneha Mehta,20042.78
14644,Sneha Das,13932.52
14648,Kavita Banerjee,2918.22
14657,Anjali Mehta,13561.04
14658,Ankit Sharma,1725.17
14661,Manish Banerjee,4954.30
14663,Preeti Malhotra,6887.76
14665,Anjali Malhotra,5658.12
14679,Manish Chatterjee,1754.80
14703,Kavita Agarwal,6600.00
14728,Aarti Patel,2127.62
14738,Nidhi Agarwal,13865.76
14742,Isha Khan,8257.14
14757,Vikas Malhotra,14660.02
14762,Preeti Singh,12934.54
14768,Kavita Reddy,3155.04
14777,Ajay Agarwal,5228.84
14789,Rashmi Singh,4670.87
14800,Prakash Khan,5377.08
14814,Kunal Malhotra,20228.31
14821,Amit Banerjee,8564.02
14829,Neha Kapoor,783.48
14832,Sanjay Singh,2217.84
14842,Neha Banerjee,21452.58
14847,Sneha Iyer,631.58
14862,Vikas Chatterjee,10981.28
14894,Meera Khan,15137.79
14910,Meera Patel,7708.52
14913,Prakash Das,2523.92
14926,Aarti Kapoor,8834.88
14929,Rashmi Sharma,8818.48
14933,Kavita Malhotra,3164.53
14954,Swati Patel,18477.18
14967,Rashmi Sharma,11769.78
14992,Aarti Reddy,15447.51
14994,Vivek Agarwal,8668.62
15009,Swati Kapoor,13378.35
15029,Rashmi Iyer,19998.51
15036,Kavita Das,5313.37
15037,Vikas Gupta,22666.92
15048,Deepak Das,938.25
15050,Meera Singh,4058.24
15055,Preeti Khan,7401.63
15064,Priya Verma,5456.12
15065,Isha Agarwal,10375.80
15068,Anjali Agarwal,10698.32
15088,Suresh Das,9924.22
15098,Priya Khan,2633.19
15103,Ankit Sharma,14453.38
15129,Kavita Malhotra,6216.28
15145,Manish Verma,28386.50
15152,Rahul Banerjee,9144.75
15167,Riya Kapoor,14525.26
15177,Suresh Gupta,1304.92
15179,Sanjay Chatterjee,3022.75
15191,Riya Singh,15265.66
15201,Kavita Iyer,4705.88
15203,Sanjay Gupta,1108.20
15208,Ajay Gupta,5116.86
15210,Deepak Chatterjee,2690.18
15214,Priya Verma,14672.14
15218,Suresh Verma,21750.72
15219,Meera Agarwal,3490.50
15274,Rahul Das,1175.40
15303,Sneha Gupta,12574.16
15304,Anjali Khan,9264.66
15306,Preeti Sharma,29051.38
15329,Vikas Khan,5482.55
15333,Rashmi Gupta,14424.16
15334,Priya Khan,16720.59
15360,Meera Banerjee,21163.23
15362,Preeti Patel,14240.26
15394,Manish Das,1629.95
15398,Pooja Mehta,16733.13
15409,Suresh Gupta,13679.91
15415,Pooja Chatterjee,6350.06
15461,Sanjay Reddy,5239.28
15473,Ajay Iyer,10787.20
15492,Preeti Kapoor,5174.58
15504,Pooja Mehta,3189.65
15538,Nidhi Singh,3077.82
15539,Swati Malhotra,23881.71
15543,Preeti Reddy,7165.14
15581,Rahul Agarwal,4890.96
15590,Swati Iyer,4478.25
15594,Sneha Iyer,5506.15
15602,Ankit Verma,5178.25
15606,Pooja Mehta,8603.06
15623,Swati Mehta,2169.84
15636,Nidhi Das,6599.84
15653,Kavita Sharma,4879.32
15666,Anjali,17559.12
15686,Nidhi Agarwal,6929.74
15693,Aarti Singh,11349.58
15703,Ajay Banerjee,4183.28
15729,Kavita Patel,5406.06
15753,Rashmi Iyer,9445.23
15754,Anjali Chatterjee,15868.50
15767,Kavita Patel,8300.60
15775,Isha Kapoor,9692.06
15790,Swati Gupta,23943.54
15801,Kavita Patel,844.97
15807,Isha Kapoor,3777.76
15809,Manish Kapoor,3185.55
15810,Shreya Chatterjee,7142.04
15824,Aarti Patel,8018.04
15852,Riya Malhotra,2944.14
15859,Isha Malhotra,5660.48
15864,Rohit Gupta,1287.75
15878,Preeti Singh,6532.48
15881,Anjali Khan,472.55
15885,Swati Iyer,8351.76
15889,Priya Singh,22858.23
15891,Manish Mehta,13170.30
15894,Ajay Malhotra,7722.76
15898,Pooja Chatterjee,11037.80
15903,Prakash Das,2846.94
15905,Riya Malhotra,19629.63
15909,Riya Agarwal,23717.04
15911,Pooja Singh,20352.03
15916,Priya Khan,7294.44
15917,Swati Mehta,20960.63
15927,Ajay Mehta,16135.20
15937,Sneha Chatterjee,4510.86
15949,Pooja Gupta,8647.44
15961,Meera Reddy,4594.80
15969,Aarti Malhotra,6170.81
15980,Isha Khan,3667.26
15992,Neha Gupta,2346.32
15994,Kunal Das,4751.76
16017,Suresh Sharma,14433.60
16026,Isha Sharma,528.19
16031,Nitin Agarwal,23538.96
16032,Shreya Mehta,7128.89
16043,Rashmi Iyer,5837.61
16052,Isha Singh,908.45
16061,Meera Verma,6585.99
16064,Sanjay Singh,16166.64
16079,Priya Kapoor,13902.20
16084,Sanjay Agarwal,7266.53
16096,Shreya Reddy,9940.00
16104,Amit Iyer,4479.63
16118,Nidhi Iyer,13821.36
16156,Anjali Malhotra,14098.62
16158,Anjali Iyer,5527.54
16160,Preeti Banerjee,4489.49
16168,Rashmi Sharma,6332.87
16172,Anjali Chatterjee,9591.96
16176,Arjun Singh,8419.40
16182,Amit Iyer,3129.82
16199,Riya Iyer,22516.77
16203,Shreya Mehta,7681.90
16204,Meera Reddy,5194.36
16215,Priya Agarwal,11260.20
16227,Prakash Reddy,5992.34
16234,Neha Gupta,17275.50
16242,Ankit Banerjee,13945.22
16249,Neha Malhotra,7617.27
16258,Shreya Iyer,6182.52
16259,Shreya Agarwal,1419.14
16260,Vikas Gupta,10455.69
16299,Nidhi Mehta,6771.52
16300,Riya Das,14975.92
16314,Neha Singh,10986.82
16335,Riya Khan,12992.38
16352,Vikas Reddy,15641.92
16367,Rahul Das,1085.24
16376,Aarti Banerjee,4046.84
16377,Vivek Iyer,12663.90
16388,Preeti Malhotra,7609.41
16403,Preeti Khan,8789.90
16422,Riya Iyer,1770.58
16451,Meera Sharma,7431.98
16459,Prakash Singh,1199.78
16465,Riya Khan,4644.14
16466,Rashmi Patel,2839.30
16473,Shreya Mehta,10940.76
16474,Neha Kapoor,7775.78
16511,Rashmi Banerjee,7748.04
16520,Nitin Mehta,4671.68
16522,Isha Agarwal,21126.68
16524,Arjun Agarwal,2772.43
16531,Nidhi Verma,11922.72
16541,Arjun Iyer,2549.16
16543,Vikas Mehta,5771.58
16547,Rahul Gupta,15449.44
16566,Deepak Das,1048.56
16569,Swati Reddy,22046.46
16576,Neha Malhotra,7442.59
16607,Sneha Agarwal,3482.22
16621,Aarti Agarwal,14366.24
16644,Priya Chatterjee,1978.78
16653,Arjun Agarwal,6996.25
16661,Priya Mehta,14761.06
16667,Shreya Verma,14064.12
16685,Neha Iyer,11468.84
16691,Shreya Mehta,4891.68
16695,Riya Das,13577.54
16702,Preeti,1471.96
16708,Meera Reddy,3201.91
16728,Isha Das,5567.94
16740,Nidhi Reddy,9361.26
16741,Isha Malhotra,9746.24
16743,Nidhi Das,11902.70
16764,Sanjay Mehta,6572.43
16769,Rashmi Banerjee,6701.04
16790,Neha Chatterjee,4518.62
16797,Riya Malhotra,3928.22
16820,Prakash Sharma,6224.72
16821,Neha Das,5387.30
16824,Rashmi Reddy,13523.48
16844,Meera,11803.26
16854,Isha Banerjee,22125.33
16860,Sneha Iyer,3374.13
16869,Neha Das,9810.34
16873,Kavita Mehta,7887.66
16918,Riya Malhotra,15726.16
16929,Pooja Banerjee,6719.16
16933,Shreya Sharma,1191.84
16946,Shreya Reddy,11118.63
16947,Aarti Banerjee,9411.10
16953,Sanjay Agarwal,31113.72
16996,Nidhi Kapoor,4400.82
17000,Arjun Agarwal,11763.64
17012,Amit Gupta,13371.64
17026,Rahul Khan,15465.32
17051,Nitin Das,3745.60
17052,Isha Chatterjee,3369.22
17053,Isha Agarwal,5702.67
17074,Ajay Agarwal,7365.32
17078,Sanjay Banerjee,14231.94
17096,Manish Mehta,14821.61
17120,Priya Mehta,15668.25
17129,Isha Singh,3134.40
17147,Priya Chatterjee,15723.87
17151,Aarti Mehta,4522.68
17173,Pooja Gupta,6483.93
17175,Shreya Iyer,7436.34
17181,Arjun Banerjee,8828.06
17192,Meera Malhotra,5748.60
17196,Rashmi Malhotra,1448.27
17209,Kavita Mehta,6350.24
17216,Kunal Patel,7923.07
17250,Pooja Mehta,14878.36
17251,Rohit Reddy,13810.88
17258,Priya Agarwal,6176.11
17263,Pooja Verma,15476.84
17270,Pooja Reddy,8623.23
17297,Nitin Khan,21105.27
17313,Meera Mehta,14278.42
17319,Sanjay Chatterjee,15775.54
17333,Vivek Kapoor,1133.52
17343,Nidhi Gupta,7326.98
17360,Sneha Chatterjee,9343.82
17372,Shreya Gupta,2720.74
17380,Pooja Khan,22535.07
17405,Preeti Singh,13749.78
17409,Sneha Sharma,14473.90
17471,Priya Reddy,10390.89
17498,Rashmi Sharma,1583.64
17499,Aarti Agarwal,13196.70
17534,Aarti Chatterjee,14939.52
17544,Shreya Gupta,3434.00
17545,Rashmi Khan,3185.49
17559,Nitin Das,2782.02
17560,Neha Gupta,399.34
17571,Ankit Banerjee,13903.53
17586,Meera Banerjee,6982.28
17607,Priya Singh,9066.36
17615,Nidhi Malhotra,23280.33
17630,Vivek Gupta,18089.61
17631,Preeti Malhotra,6108.01
17665,Anjali Malhotra,11438.16
17673,Rashmi Chatterjee,11225.12
17703,Prakash Banerjee,8133.28
17711,Rohit Khan,5466.50
17716,Swati Verma,6920.63
17721,Priya Verma,6453.99
17723,Kunal Khan,9827.84
17729,Riya Iyer,2964.90
17766,Meera Gupta,5564.19
17771,Das,23567.13
17773,Kavita Patel,17967.32
17777,Riya Singh,23863.38
17782,Shreya Chatterjee,2543.12
17784,Vivek Gupta,7096.20
17791,Priya Malhotra,7791.24
17793,Prakash Patel,12041.02
17806,Riya Khan,4502.38
17826,Kavita Banerjee,23375.37
17833,Ankit Reddy,1050.58
17840,Vikas Patel,11641.83
17851,Priya Khan,2298.86
17857,Sneha Malhotra,5041.74
17860,Meera Chatterjee,29763.31
17873,Anjali Patel,19414.86
17897,Nitin Patel,15874.54
17899,Pooja Gupta,18785.79
17947,Preeti Banerjee,4339.28
17948,Isha Verma,4554.24
17956,Anjali Reddy,13478.28
17958,Rashmi Gupta,1764.55
17961,Kavita Singh,13393.70
17962,Shreya Agarwal,324.15
17969,Sneha Iyer,10887.62
17983,Meera Chatterjee,4846.07
17988,Pooja Verma,2031.66
17996,Riya Singh,15593.20
18009,Isha Patel,5228.64
18014,Rashmi Das,12676.68
18022,Sanjay Reddy,12809.79
18028,Meera Chatterjee,1155.39
18029,Rashmi Sharma,7781.03
18033,Riya Chatterjee,2096.66
18036,Anjali Agarwal,6559.24
18038,Meera Agarwal,12498.92
18063,Rashmi Kapoor,15499.60
18072,Neha Malhotra,8634.69
18107,Ankit Agarwal,4033.62
18119,Sanjay Das,3388.36
18122,Swati Khan,6883.40
18130,Swati Sharma,12103.70
18139,Neha Malhotra,4505.67
18144,Manish Malhotra,11198.88
18153,Isha Chatterjee,15084.10
18169,Riya Chatterjee,848.08
18174,Rashmi Gupta,16227.12
