customer_id,full_name,recency_days,frequency,monetary,segment
680681,Riya Verma,126,3,50460.25,At Risk
870081,Aarti Sharma,247,2,50456.31,Lost
961255,Ankit Iyer,290,1,50449.08,Lost
713404,Meera Kapoor,392,1,50445.72,Lost
963197,Swati Malhotra,55,2,50419.72,Active
310934,Swati Khan,342,1,50414.90,Lost
287575,Pooja Iyer,148,1,50390.89,At Risk
547241,Arjun Mehta,133,2,50376.28,At Risk
291633,Rashmi Sharma,215,2,50365.20,Lost
709552,Swati Reddy,55,1,50338.25,Active
687369,Prakash Malhotra,57,2,50329.84,Active
556128,Pooja Banerjee,129,1,50316.46,At Risk
910308,Neha Das,192,1,50291.89,Lost
662287,Rohit Khan,295,2,50264.82,Lost
159988,Kunal Agarwal,346,1,50235.08,Lost
179987,Sneha Chatterjee,117,1,50232.80,At Risk
895633,Vikas Reddy,310,2,50226.84,Lost
295100,Nidhi Kapoor,375,1,50194.40,Lost
661714,Rashmi Das,73,2,50184.28,Active
853868,Swati Malhotra,120,2,50147.57,At Risk
300491,Priya Banerjee,249,2,50115.75,Lost
748687,Aarti Verma,202,3,50097.91,Lost
675980,Kunal Singh,212,2,50080.53,Lost
805416,Meera Mehta,85,1,50077.14,Active
573575,Arjun Agarwal,77,2,50066.00,Active
3867,Suresh Sharma,115,2,50063.03,At Risk
547763,Neha Agarwal,202,2,50061.99,Lost
163432,Suresh Patel,55,2,50052.04,Active
660586,Nidhi Iyer,168,1,49982.00,At Risk
890246,Sneha Patel,68,2,49973.12,Active
255326,Rashmi Chatterjee,275,1,49971.21,Lost
340759,Pooja Verma,291,2,49967.82,Lost
916192,Priya Malhotra,159,1,49946.97,At Risk
345571,Rahul Kapoor,121,1,49924.90,At Risk
517751,Ajay Verma,251,2,49919.53,Lost
942252,Ajay Singh,416,1,49911.77,Lost
782608,Pooja Banerjee,86,1,49911.77,Active
200581,Priya Gupta,292,2,49879.86,Lost
630987,Nidhi Singh,304,1,49872.49,Lost
149412,Nidhi Khan,57,2,49857.76,Active
30766,Pooja Patel,205,1,49850.93,Lost
54060,Neha Verma,58,2,49849.18,Active
909186,Swati Verma,143,2,49838.60,At Risk
661732,Pooja Das,333,2,49837.66,Lost
915242,Kavita Banerjee,188,1,49834.79,Lost
970514,Ankit Patel,253,2,49814.47,Lost
389371,Swati Patel,162,3,49812.14,At Risk
193931,Priya Malhotra,212,1,49786.73,Lost
415424,Anjali Das,242,1,49777.13,Lost
996766,Anjali Khan,198,1,49750.17,Lost
382190,Deepak Verma,256,2,49712.77,Lost
859412,Prakash Verma,323,1,49661.47,Lost
303745,Rahul Singh,345,1,49656.25,Lost
579456,Preeti Das,404,1,49629.77,Lost
969259,Anjali Mehta,407,1,49623.63,Lost
599188,Meera Chatterjee,112,2,49612.14,At Risk
268684,Preeti Das,70,2,49607.20,Active
582416,Rahul Banerjee,164,3,49602.77,At Risk
841731,Kunal Banerjee,107,1,49594.69,At Risk
139120,Pooja Iyer,242,1,49579.25,Lost
332752,Anjali Sharma,56,2,49572.28,Active
224074,Preeti Patel,157,1,49557.93,At Risk
450999,Meera Malhotra,171,1,49553.21,At Risk
374726,Vikas Iyer,132,2,49514.90,At Risk
856437,Isha Mehta,58,1,49501.68,Active
658355,Isha Verma,140,1,49493.75,At Risk
911067,Ajay Gupta,145,2,49481.62,At Risk
289936,Rashmi Reddy,216,2,49481.37,Lost
757129,Sanjay Das,135,1,49478.72,At Risk
683818,Swati Sharma,178,1,49457.32,At Risk
70358,Anjali Iyer,117,3,49455.81,At Risk
937720,Riya Malhotra,177,2,49454.04,At Risk
231317,Anjali Khan,322,2,49403.24,Lost
715969,Anjali Banerjee,174,1,49387.68,At Risk
164415,Vivek Gupta,334,2,49369.75,Lost
917942,Neha Patel,103,2,49363.82,At Risk
768998,Rashmi Banerjee,137,1,49340.88,At Risk
571359,Priya Singh,242,1,49313.14,Lost
988128,Rashmi Patel,327,2,49311.03,Lost
530393,Deepak Gupta,122,2,49306.14,At Risk
469279,Amit Chatterjee,283,1,49294.70,Lost
938256,Priya Reddy,116,1,49291.50,At Risk
231499,Prakash Chatterjee,117,2,49288.68,At Risk
937767,Neha Gupta,276,2,49284.35,Lost
192340,Anjali Verma,258,2,49282.16,Lost
176548,Ankit Reddy,225,1,49270.73,Lost
611481,Kunal Mehta,103,2,49268.71,At Risk
377733,Prakash Verma,229,1,49267.10,Lost
747891,Shreya Patel,104,2,49244.47,At Risk
67536,Rahul Gupta,199,2,49226.56,Lost
501998,Aarti Iyer,342,2,49223.14,Lost
382532,Pooja Chatterjee,153,2,49194.24,At Risk
279819,Meera Singh,250,2,49183.92,Lost
903188,Sanjay Agarwal,203,1,49180.08,Lost
830946,Aarti Reddy,305,2,49162.92,Lost
188176,Shreya Verma,326,2,49161.80,Lost
787363,Ajay Gupta,352,1,49159.52,Lost
350604,Sanjay Gupta,142,1,49144.01,At Risk
103700,Swati Verma,343,1,49142.92,Lost
39987,Nidhi Verma,112,1,49120.90,At Risk
6892,Prakash Das,271,2,49110.65,Lost
764267,Amit Das,243,2,49108.91,Lost
694034,Suresh Reddy,205,1,49105.63,Lost
990800,Isha Iyer,290,1,49097.10,Lost
695318,Riya Mehta,224,1,49080.45,Lost
517629,Meera Khan,79,2,49074.79,Active
816126,Aarti Sharma,281,2,49071.18,Lost
855215,Aarti Chatterjee,217,3,49049.11,Lost
881303,Nidhi Verma,261,1,49048.12,Lost
931630,Amit Das,225,1,49045.78,Lost
194708,Preeti Agarwal,159,1,49039.83,At Risk
556740,Nidhi Singh,217,2,49038.44,Lost
457235,Riya Malhotra,100,3,49028.74,At Risk
36847,Sanjay Khan,232,1,49021.53,Lost
288755,Meera Das,400,1,49014.66,Lost
762891,Shreya Agarwal,355,2,49012.52,Lost
939294,Riya Kapoor,234,1,49008.33,Lost
762884,Preeti Mehta,216,2,49006.67,Lost
109000,Kavita Mehta,229,2,48995.79,Lost
427219,Rashmi Patel,202,1,48954.50,Lost
936335,Suresh Malhotra,54,2,48947.13,Active
58239,Isha Verma,107,1,48946.84,At Risk
64329,Shreya Singh,70,1,48929.77,Active
115246,Rashmi Khan,417,1,48926.48,Lost
119631,Riya Iyer,210,2,48922.66,Lost
279704,Amit Mehta,162,2,48905.75,At Risk
929021,Deepak Banerjee,206,3,48903.86,Lost
502801,Manish Sharma,391,1,48901.49,Lost
442687,Preeti Sharma,393,1,48899.37,Lost
968443,Ajay Agarwal,243,2,48883.38,Lost
228807,Arjun Chatterjee,57,2,48869.48,Active
215180,Isha Gupta,83,3,48867.83,Active
194596,Vivek Iyer,155,1,48863.16,At Risk
280788,Kavita Patel,183,3,48862.22,Lost
336187,Isha Iyer,58,1,48861.85,Active
594798,Riya Das,186,2,48833.63,Lost
676811,Isha Chatterjee,158,2,48799.47,At Risk
409835,Arjun Chatterjee,371,2,48792.70,Lost
136081,Manish Chatterjee,324,2,48784.63,Lost
65235,Sneha Agarwal,353,1,48777.90,Lost
128943,Rohit Kapoor,113,1,48701.15,At Risk
680962,Deepak Mehta,250,2,48699.09,Lost
697341,Pooja Agarwal,125,1,48693.01,At Risk
798621,Preeti Verma,263,2,48691.45,Lost
560417,Meera Banerjee,365,1,48683.20,Lost
520764,Neha Banerjee,129,1,48668.32,At Risk
446355,Arjun Mehta,54,2,48651.32,Active
241190,Rashmi Reddy,414,1,48648.99,Lost
97610,Swati Patel,74,1,48646.38,Active
45018,Meera Iyer,142,2,48645.05,At Risk
910948,Rahul Agarwal,273,1,48641.05,Lost
507325,Preeti Sharma,250,1,48630.31,Lost
597093,Preeti Malhotra,386,1,48620.12,Lost
996899,Riya Reddy,65,2,48608.96,Active
256028,Anjali Das,222,1,48600.78,Lost
983529,Ankit Khan,82,1,48596.58,Active
158636,Kavita Banerjee,124,1,48591.33,At Risk
119071,Priya Khan,393,1,48582.37,Lost
850386,Sanjay Gupta,369,1,48560.94,Lost
48929,Rahul Kapoor,72,2,48555.25,Active
265550,Suresh Reddy,268,1,48554.42,Lost
769169,Priya Singh,137,2,48554.40,At Risk
566964,Sneha Mehta,327,1,48553.57,Lost
761559,Swati Sharma,140,2,48540.63,At Risk
530497,Isha Chatterjee,149,1,48528.11,At Risk
751588,Kunal Reddy,167,2,48526.55,At Risk
4447,Pooja Sharma,407,1,48516.53,Lost
694261,Rohit Patel,139,2,48499.44,At Risk
504325,Isha Chatterjee,358,1,48490.56,Lost
655085,Nidhi Chatterjee,84,2,48463.52,Active
406549,Meera Sharma,386,1,48456.71,Lost
806164,Vikas Sharma,152,2,48451.41,At Risk
277622,Rashmi Agarwal,135,2,48450.64,At Risk
650347,Shreya Iyer,373,1,48446.73,Lost
336233,Manish Iyer,224,2,48423.19,Lost
759048,Kavita Das,84,2,48412.13,Active
5931,Shreya Das,154,2,48407.15,At Risk
548113,Anjali Reddy,106,2,48402.34,At Risk
954788,Nidhi Singh,205,2,48401.65,Lost
858725,Sanjay Verma,165,2,48394.64,At Risk
251938,Swati Verma,55,2,48384.80,Active
248394,Ajay Reddy,357,1,48383.10,Lost
840672,Kavita Agarwal,309,2,48382.13,Lost
508528,Amit Kapoor,357,1,48338.35,Lost
711393,Meera Kapoor,295,2,48313.08,Lost
668305,Vikas Das,168,2,48307.29,At Risk
899735,Nidhi Malhotra,121,1,48281.74,At Risk
437736,Isha Das,120,1,48278.54,At Risk
501259,Pooja Khan,152,1,48250.25,At Risk
613563,Amit Kapoor,261,1,48237.49,Lost
293759,Suresh Malhotra,60,1,48231.18,Active
80381,Pooja Khan,381,1,48202.70,Lost
963886,Manish Iyer,390,1,48193.98,Lost
452345,Swati Das,63,2,48183.67,Active
580867,Deepak Malhotra,288,2,48181.99,Lost
972088,Kavita Malhotra,288,2,48177.45,Lost
778514,Rohit Malhotra,331,1,48161.47,Lost
180011,Meera Khan,220,1,48156.91,Lost
491218,Nidhi Chatterjee,295,1,48156.41,Lost
337892,Riya Reddy,76,2,48155.84,Active
41317,Neha Reddy,178,2,48154.49,At Risk
757722,Isha Agarwal,291,1,48148.26,Lost
963647,Kunal Gupta,201,1,48131.82,Lost
496241,Riya Iyer,221,2,48130.45,Lost
15917,Swati Mehta,113,2,48128.21,At Risk
665395,Pooja Agarwal,378,1,48116.73,Lost
281302,Amit Gupta,113,2,48089.55,At Risk
360769,Kunal Gupta,284,2,48084.57,Lost
198444,Kavita Iyer,295,2,48073.76,Lost
590232,Pooja Reddy,106,2,48068.55,At Risk
363126,Shreya Patel,87,2,48059.48,Active
703399,Anjali Reddy,368,1,48046.66,Lost
852400,Aarti Singh,160,2,48041.31,At Risk
372373,Rashmi Verma,161,2,48023.89,At Risk
61478,Rahul Das,167,2,48021.77,At Risk
33705,Neha Das,266,1,48020.37,Lost
2414,Ajay Das,353,1,48017.10,Lost
403439,Priya Agarwal,382,1,48013.93,Lost
618401,Rohit Malhotra,64,2,47998.93,Active
299946,Arjun Das,91,2,47987.85,At Risk
649091,Neha Chatterjee,165,1,47987.21,At Risk
846669,Riya Agarwal,163,2,47980.43,At Risk
965064,Neha Reddy,88,2,47975.53,Active
83331,Priya Gupta,234,2,47956.32,Lost
520547,Suresh Malhotra,154,1,47945.05,At Risk
600121,Prakash Reddy,164,1,47940.84,At Risk
804915,Aarti Iyer,384,1,47930.87,Lost
260095,Isha Iyer,133,2,47922.38,At Risk
996052,Riya Das,276,2,47909.92,Lost
9648,Meera Reddy,111,1,47907.61,At Risk
909657,Rahul Banerjee,247,1,47906.57,Lost
774796,Priya Verma,314,2,47881.43,Lost
797497,Rashmi Das,153,1,47854.08,At Risk
835386,Priya Banerjee,127,2,47851.63,At Risk
183241,Amit Banerjee,153,1,47849.99,At Risk
953721,Priya Malhotra,240,2,47847.91,Lost
542099,Meera Mehta,146,1,47842.32,At Risk
950336,Riya Chatterjee,202,1,47829.45,Lost
38741,Swati Das,259,2,47825.19,Lost
86045,Rohit Sharma,130,1,47811.29,At Risk
507729,Pooja Singh,69,2,47782.66,Active
853675,Priya Gupta,168,2,47774.46,At Risk
520111,Nidhi Iyer,192,1,47765.35,Lost
72010,Sneha Gupta,242,2,47745.24,Lost
358302,Pooja Patel,376,2,47744.08,Lost
694303,Shreya Malhotra,60,2,47734.68,Active
569450,Priya Gupta,101,2,47724.25,At Risk
975676,Kunal Sharma,334,2,47722.37,Lost
292190,Kunal Mehta,357,1,47690.89,Lost
44266,Sneha Singh,182,1,47687.82,Lost
817258,Vikas Chatterjee,167,1,47665.65,At Risk
547678,Meera Das,275,2,47664.87,Lost
817645,Sanjay Reddy,81,2,47663.67,Active
377150,Kunal Mehta,316,1,47660.50,Lost
124657,Kavita Khan,268,2,47654.11,Lost
420091,Pooja Singh,289,1,47651.86,Lost
985154,Ankit Chatterjee,174,2,47649.21,At Risk
556270,Prakash Malhotra,267,1,47646.38,Lost
726236,Shreya Reddy,267,1,47643.29,Lost
583492,Ankit Singh,110,2,47625.79,At Risk
498522,Aarti Verma,164,1,47618.35,At Risk
740152,Aarti Sharma,65,2,47607.86,Active
142348,Anjali Reddy,170,1,47602.77,At Risk
487374,Nidhi Mehta,83,2,47586.86,Active
831562,Preeti Chatterjee,256,1,47582.81,Lost
883260,Isha Malhotra,55,2,47567.40,Active
969207,Ankit Agarwal,66,2,47563.18,Active
471638,Prakash Kapoor,208,1,47559.45,Lost
736750,Manish Sharma,340,1,47559.41,Lost
295455,Neha Malhotra,190,2,47556.02,Lost
80061,Anjali Singh,324,1,47554.40,Lost
481005,Nidhi Mehta,176,1,47542.81,At Risk
998581,Swati Patel,186,1,47533.23,Lost
741257,Suresh Agarwal,207,1,47518.69,Lost
827635,Priya Verma,390,1,47505.27,Lost
516618,Prakash Kapoor,161,4,47503.29,At Risk
372,Nitin Singh,392,1,47501.51,Lost
157623,Ajay Malhotra,301,2,47495.16,Lost
824345,Rashmi Mehta,154,2,47462.74,At Risk
579811,Swati Kapoor,170,1,47462.20,At Risk
180165,Preeti Malhotra,181,1,47450.80,Lost
183333,Riya Verma,84,1,47447.35,Active
784151,Shreya Mehta,402,1,47442.15,Lost
841017,Meera Das,220,2,47432.27,Lost
84,Sharma,335,1,47428.13,Lost
945805,Anjali Chatterjee,170,1,47416.50,At Risk
568022,Prakash Khan,377,1,47416.01,Lost
890873,Priya Verma,259,2,47398.35,Lost
789422,Rohit Agarwal,99,2,47395.38,At Risk
408283,Deepak Patel,213,2,47375.07,Lost
370090,Priya Verma,242,2,47357.73,Lost
599067,Sneha Chatterjee,70,2,47355.01,Active
703040,Banerjee,194,1,47353.99,Lost
531694,Isha Patel,121,1,47347.87,At Risk
574626,Pooja Sharma,166,2,47346.92,At Risk
972834,Kunal Chatterjee,173,1,47326.57,At Risk
33692,Isha Malhotra,96,1,47310.83,At Risk
358743,Ajay Chatterjee,137,2,47307.05,At Risk
338651,Nidhi Banerjee,359,1,47283.10,Lost
43885,Suresh Das,119,2,47281.74,At Risk
912222,Preeti Das,140,2,47281.71,At Risk
571086,Aarti Kapoor,169,1,47272.64,At Risk
224144,Chatterjee,160,2,47267.64,At Risk
94727,Preeti Verma,258,2,47225.22,Lost
461564,Prakash Banerjee,77,1,47201.77,Active
764768,Suresh Kapoor,278,2,47198.71,Lost
913408,Neha Patel,130,1,47187.86,At Risk
925592,Priya Singh,77,1,47179.63,Active
757804,Kunal Kapoor,85,2,47178.44,Active
942267,Riya Mehta,334,1,47178.34,Lost
964713,Anjali Reddy,165,2,47173.37,At Risk
288108,Neha Patel,122,1,47165.39,At Risk
983789,Shreya Patel,63,2,47150.61,Active
321716,Nidhi Kapoor,87,1,47143.54,Active
82073,Deepak Reddy,164,2,47124.05,At Risk
671612,Nidhi Banerjee,119,2,47118.43,At Risk
553145,Priya Khan,384,1,47118.18,Lost
282060,Isha Sharma,177,1,47117.60,At Risk
674215,Rahul Khan,329,1,47115.32,Lost
762225,Rashmi Banerjee,209,2,47108.77,Lost
883599,Nidhi Khan,199,2,47089.55,Lost
193608,Meera Iyer,192,1,47087.22,Lost
873756,Prakash Iyer,289,2,47079.94,Lost
731115,Rahul Verma,267,1,47071.02,Lost
138531,Nidhi Sharma,345,1,47056.32,Lost
494246,Rashmi Patel,280,2,47012.56,Lost
255477,Nitin Sharma,144,1,46980.67,At Risk
621289,Anjali Agarwal,66,1,46977.84,Active
895571,Sneha Khan,302,1,46970.77,Lost
170815,Swati Chatterjee,370,1,46970.58,Lost
463156,Prakash Patel,170,1,46944.99,At Risk
787287,Neha Gupta,86,2,46943.21,Active
768965,Pooja Chatterjee,189,1,46929.07,Lost
148913,Sneha Malhotra,121,1,46925.94,At Risk
228849,Pooja Reddy,186,2,46925.74,Lost
814183,Isha Khan,286,1,46921.59,Lost
432587,Swati Singh,135,2,46917.95,At Risk
421531,Manish Mehta,245,1,46909.54,Lost
518858,Isha Reddy,118,2,46894.97,At Risk
316774,Preeti Sharma,115,2,46875.09,At Risk
186990,Preeti Agarwal,169,1,46860.99,At Risk
645136,Prakash Banerjee,197,1,46850.63,Lost
262867,Suresh Sharma,117,1,46849.13,At Risk
725451,Suresh Kapoor,376,2,46845.24,Lost
262768,Isha Verma,384,1,46824.20,Lost
732496,Swati Gupta,408,1,46821.26,Lost
543236,Swati Das,294,1,46817.59,Lost
57406,Amit Chatterjee,106,3,46817.56,At Risk
44056,Vikas Iyer,61,1,46808.87,Active
944778,Isha Patel,408,1,46808.69,Lost
887096,Isha Chatterjee,161,2,46805.85,At Risk
764466,Anjali,379,1,46803.95,Lost
454839,Swati Gupta,135,3,46793.95,At Risk
146667,Kunal Iyer,144,2,46784.62,At Risk
19835,Swati Reddy,355,1,46783.46,Lost
375850,Rashmi Patel,92,1,46782.36,At Risk
310500,Pooja Chatterjee,205,2,46765.67,Lost
853951,Kavita Agarwal,216,2,46762.06,Lost
202216,Verma,73,2,46761.83,Active
265733,Kunal Sharma,151,2,46759.68,At Risk
447284,Nidhi Khan,191,1,46759.01,Lost
975558,Preeti Gupta,144,1,46730.17,At Risk
656560,Amit Mehta,86,1,46719.78,Active
950710,Swati Reddy,414,1,46717.96,Lost
612435,Riya Gupta,385,1,46712.40,Lost
873515,Aarti Chatterjee,309,1,46712.01,Lost
988436,Riya Singh,166,2,46698.79,At Risk
967020,Ajay Gupta,82,1,46688.61,Active
922921,Sneha Das,281,2,46685.18,Lost
652250,Neha Banerjee,163,1,46681.96,At Risk
264312,Deepak,300,1,46677.11,Lost
515550,Arjun Khan,239,1,46676.47,Lost
188238,Riya Chatterjee,155,1,46669.66,At Risk
624866,Preeti Das,253,2,46668.56,Lost
494453,Nitin Singh,161,1,46664.64,At Risk
482218,Swati Chatterjee,323,1,46651.86,Lost
31463,Neha Sharma,314,1,46648.36,Lost
945392,Sneha Iyer,171,2,46646.75,At Risk
858360,Pooja Sharma,323,1,46644.62,Lost
634853,Anjali Reddy,203,1,46640.67,Lost
996733,Sneha Chatterjee,133,1,46631.91,At Risk
370448,Priya Verma,274,1,46613.41,Lost
975132,Sanjay Khan,68,2,46607.22,Active
80035,Rashmi Reddy,128,2,46603.16,At Risk
580110,Manish Chatterjee,283,1,46596.94,Lost
20580,Meera Banerjee,261,1,46592.63,Lost
897785,Nidhi Singh,391,1,46575.01,Lost
755336,Suresh Agarwal,279,2,46573.40,Lost
491850,Shreya Khan,209,1,46561.27,Lost
506462,Kavita Banerjee,107,1,46559.88,At Risk
723932,Sneha Verma,313,1,46549.15,Lost
992895,Ajay Chatterjee,318,1,46546.57,Lost
679888,Shreya Das,141,2,46531.55,At Risk
648342,Vivek Gupta,240,2,46529.00,Lost
698126,Rahul Kapoor,275,1,46524.26,Lost
513513,Sneha Singh,269,1,46515.87,Lost
660722,Priya Chatterjee,342,1,46507.68,Lost
354535,Anjali Reddy,221,1,46497.00,Lost
942238,Kavita Malhotra,316,1,46490.08,Lost
440778,Rashmi Banerjee,93,1,46472.43,At Risk
799974,Suresh Verma,206,1,46455.40,Lost
688893,Nidhi Sharma,323,1,46448.53,Lost
957046,Arjun Mehta,343,1,46437.39,Lost
347664,Rashmi Singh,398,1,46433.09,Lost
443094,Swati Das,257,2,46428.42,Lost
981889,Meera Chatterjee,137,2,46411.85,At Risk
71967,Swati Khan,362,1,46406.21,Lost
374242,Nidhi Iyer,72,1,46399.92,Active
361257,Sanjay Khan,414,1,46395.28,Lost
996985,Kavita Mehta,184,2,46384.86,Lost
101606,Suresh Patel,285,1,46383.05,Lost
964012,Sneha Mehta,98,2,46364.67,At Risk
61182,Neha Das,69,2,46360.64,Active
558930,Riya Banerjee,155,2,46343.67,At Risk
11525,Rahul Mehta,221,1,46322.13,Lost
104364,Amit Chatterjee,124,1,46321.59,At Risk
340201,Prakash Sharma,139,1,46319.65,At Risk
24536,Anjali Kapoor,267,1,46317.51,Lost
988032,Nidhi Mehta,234,1,46286.85,Lost
209455,Isha Khan,360,1,46284.87,Lost
565597,Pooja Gupta,145,1,46281.62,At Risk
375372,Swati Iyer,245,1,46275.49,Lost
881628,Kavita Patel,148,3,46267.78,At Risk
466546,Sanjay Singh,407,1,46266.14,Lost
936835,Ankit Chatterjee,240,1,46257.95,Lost
438928,Priya Verma,311,2,46245.17,Lost
653097,Isha Sharma,277,2,46237.53,Lost
661752,Vikas Mehta,75,2,46235.53,Active
698061,Nidhi Gupta,406,1,46201.14,Lost
728874,Ankit Iyer,152,2,46188.25,At Risk
580031,Isha Singh,382,1,46183.21,Lost
571468,Rashmi Reddy,403,1,46183.02,Lost
102343,Vivek Chatterjee,148,1,46178.52,At Risk
678000,Kavita Singh,179,1,46175.74,At Risk
267415,Sanjay Patel,132,1,46163.35,At Risk
527614,Aarti Malhotra,148,1,46163.10,At Risk
93999,Vikas Khan,243,2,46163.08,Lost
336003,Priya Khan,95,1,46157.09,At Risk
539261,Sanjay Singh,178,2,46156.44,At Risk
67733,Ajay Verma,91,2,46155.47,At Risk
888575,Neha Chatterjee,400,1,46154.70,Lost
886786,Neha Malhotra,202,1,46144.97,Lost
744791,Swati Malhotra,192,1,46143.87,Lost
941107,Anjali Iyer,336,1,46115.79,Lost
162756,Rahul Gupta,307,1,46109.38,Lost
320174,Arjun Chatterjee,150,1,46106.23,At Risk
575166,Amit Patel,121,2,46098.65,At Risk
366099,Preeti Gupta,336,1,46093.64,Lost
456332,Das,202,1,46092.24,Lost
445069,Aarti Gupta,326,2,46084.54,Lost
670761,Isha Malhotra,265,2,46075.75,Lost
368697,Riya Khan,124,3,46070.66,At Risk
188286,Nidhi Reddy,225,1,46067.84,Lost
572104,Meera Kapoor,109,1,46056.95,At Risk
754615,Anjali Chatterjee,303,3,46046.51,Lost
218493,Sneha Sharma,87,2,46020.34,Active
700139,Sneha Malhotra,331,1,46014.63,Lost
41246,Manish Gupta,390,1,46006.05,Lost
26947,Aarti Mehta,258,1,45989.75,Lost
943242,Riya Kapoor,79,1,45977.80,Active
134127,Arjun Banerjee,157,1,45964.17,At Risk
724681,Aarti Reddy,171,1,45948.47,At Risk
678624,Priya Gupta,213,1,45947.55,Lost
225488,Aarti Kapoor,79,2,45938.36,Active
303554,Isha Reddy,54,2,45932.05,Active
860244,Shreya Iyer,149,2,45920.41,At Risk
530486,Chatterjee,78,1,45918.32,Active
551111,Rashmi Verma,208,1,45911.62,Lost
995692,Amit Gupta,195,2,45908.04,Lost
617131,Shreya Chatterjee,139,1,45903.85,At Risk
489874,Sneha Agarwal,170,2,45902.99,At Risk
283454,Vikas Singh,105,2,45899.26,At Risk
306346,Vivek Chatterjee,63,1,45897.46,Active
457732,Isha Malhotra,327,1,45894.77,Lost
135871,Pooja Mehta,84,2,45887.94,Active
824733,Rashmi Banerjee,401,1,45885.15,Lost
409387,Rahul Khan,183,2,45867.63,Lost
168655,Kunal Sharma,97,1,45859.01,At Risk
872119,Preeti Malhotra,329,1,45857.11,Lost
462364,Riya Mehta,61,1,45855.85,Active
938489,Vivek Khan,136,2,45846.36,At Risk
404590,Sneha Verma,267,2,45843.52,Lost
728303,Sneha Das,100,1,45842.85,At Risk
834012,Kavita Iyer,254,1,45837.81,Lost
417479,Nidhi Reddy,151,1,45831.58,At Risk
243966,Amit Mehta,74,1,45828.92,Active
206134,Aarti Khan,170,2,45825.29,At Risk
560716,Isha Chatterjee,346,1,45815.19,Lost
907910,Anjali Iyer,56,1,45808.54,Active
742710,Meera Verma,304,1,45807.92,Lost
250950,Nidhi Iyer,96,2,45789.69,At Risk
930786,Meera Gupta,402,1,45779.03,Lost
682202,Isha Patel,363,2,45774.14,Lost
930282,Anjali Malhotra,129,1,45770.06,At Risk
309496,Priya Malhotra,368,1,45753.18,Lost
645978,Isha Verma,114,2,45744.42,At Risk
949295,Ankit Agarwal,127,2,45731.72,At Risk
716605,Swati Reddy,125,1,45706.35,At Risk
284697,Nidhi Khan,262,1,45705.10,Lost
23344,Swati Chatterjee,262,1,45682.32,Lost
932990,Riya Malhotra,141,1,45681.33,At Risk
911958,Rohit Sharma,248,2,45680.07,Lost
817203,Rashmi Verma,408,1,45671.68,Lost
721504,Sanjay Khan,64,1,45665.45,Active
317450,Ajay Banerjee,141,2,45658.42,At Risk
325245,Prakash Chatterjee,243,2,45655.16,Lost
216895,Rohit Verma,135,1,45643.71,At Risk
944465,Suresh Khan,134,2,45631.22,At Risk
569957,Aarti Agarwal,308,1,45624.52,Lost
429638,Riya Agarwal,104,1,45622.79,At Risk
692507,Singh,122,1,45616.46,At Risk
590918,Kavita Patel,167,2,45613.50,At Risk
190731,Priya Iyer,381,2,45606.98,Lost
731820,Meera Singh,289,1,45597.44,Lost
919301,Swati Das,94,2,45596.43,At Risk
539431,Anjali Malhotra,68,2,45587.28,Active
617940,Neha Banerjee,65,1,45578.88,Active
662284,Meera Singh,260,1,45570.94,Lost
223387,Ajay Malhotra,115,1,45556.46,At Risk
602438,Kavita Banerjee,315,1,45528.76,Lost
336809,Priya,391,1,45523.62,Lost
145423,Kunal Das,62,1,45519.35,Active
614132,Manish Chatterjee,287,1,45505.72,Lost
757404,Riya Chatterjee,218,1,45504.84,Lost
484368,Nidhi Gupta,354,2,45497.92,Lost
4174,Priya Reddy,283,1,45497.92,Lost
883276,Arjun Sharma,162,1,45492.47,At Risk
3685,Riya Reddy,241,1,45491.82,Lost
206685,Rashmi Banerjee,66,2,45483.69,Active
598885,Kavita Verma,203,2,45479.25,Lost
721152,Swati Chatterjee,221,2,45472.91,Lost
179095,Riya Verma,295,1,45464.85,Lost
937253,Manish Verma,389,1,45462.05,Lost
561773,Nitin Sharma,235,1,45457.78,Lost
994137,Prakash Chatterjee,223,2,45453.33,Lost
918064,Rashmi Mehta,75,1,45442.53,Active
289407,Anjali Singh,305,1,45440.24,Lost
840442,Rashmi Singh,165,2,45432.17,At Risk
283388,Rashmi Gupta,198,2,45425.01,Lost
735723,Swati Singh,232,2,45424.66,Lost
512190,Neha Singh,200,1,45419.17,Lost
